transaction_id,Account_id,transaction_amount,transaction_date,time_to_purchase,gas_type,gas_price_purchase,product_id,Location,Age,product_name
32448,2756,60.18,2023-01-01,22:00:00,A,60.18,10,7,,RedBull
31290,2759,31.35,2023-01-01,23:00:00,A,31.35,10,7,,RedBull
32268,2766,56.91,2023-01-01,23:00:00,X,56.91,10,7,,RedBull
31952,2784,56.43,2023-01-01,22:00:00,B,56.43,10,7,,RedBull
30195,2804,3.0,2023-01-01,23:00:00,,0.0,2,7,,Croissant
32496,2819,52.21,2023-01-01,23:00:00,B,52.21,10,7,,RedBull
32207,2821,49.44,2023-01-01,23:00:00,B,49.44,10,7,,RedBull
31138,2843,3.0,2023-01-01,22:00:00,,0.0,9,7,,Hot Chocolate
31436,2875,47.12,2023-01-01,22:00:00,A,47.12,10,7,,RedBull
31799,2885,51.9,2023-01-01,22:00:00,A,51.9,10,7,,RedBull
30367,2886,2.0,2023-01-01,22:00:00,,0.0,3,7,,Tea
30062,2899,2.5,2023-01-01,22:00:00,,0.0,1,7,,Coffee
32241,2941,48.6,2023-01-01,22:00:00,B,48.6,10,7,,RedBull
31667,2949,58.9,2023-01-01,22:00:00,X,58.9,10,7,,RedBull
31685,2957,35.03,2023-01-01,23:00:00,A,35.03,10,7,,RedBull
31865,2987,38.49,2023-01-01,23:00:00,X,38.49,10,7,,RedBull
31346,2994,82.36,2023-01-01,23:00:00,B,82.36,10,7,,RedBull
1835,1006,3.5,2023-01-02,16:00:00,,0.0,4,7,58.0,Muffin
9633,1006,60.77,2023-01-02,14:00:00,X,60.77,10,7,58.0,RedBull
38691,1006,3.0,2023-01-02,21:00:00,,0.0,5,7,58.0,Bagel
35724,1008,2.0,2023-01-02,11:00:00,,0.0,3,7,48.0,Tea
9030,1009,59.63,2023-01-02,16:00:00,X,59.63,10,7,60.0,RedBull
34907,1009,3.0,2023-01-02,11:00:00,,0.0,2,7,60.0,Croissant
3527,1012,3.5,2023-01-02,19:00:00,,0.0,7,7,57.0,Cappuccino
34829,1013,56.85,2023-01-02,11:00:00,X,56.85,2,7,49.0,Croissant
42233,1014,60.56,2023-01-02,20:00:00,A,60.56,7,7,19.0,Cappuccino
34987,1015,81.96,2023-01-02,14:00:00,X,81.96,2,7,39.0,Croissant
4886,1019,3.0,2023-01-02,14:00:00,,0.0,9,7,35.0,Hot Chocolate
4987,1020,3.0,2023-01-02,18:00:00,,0.0,9,7,31.0,Hot Chocolate
3423,1022,3.5,2023-01-02,06:00:00,,0.0,7,7,22.0,Cappuccino
6500,1024,78.24,2023-01-02,20:00:00,A,78.24,10,7,26.0,RedBull
43865,1028,2.5,2023-01-02,06:00:00,,0.0,8,7,60.0,Espresso
34091,1029,71.24,2023-01-02,06:00:00,B,71.24,2,7,25.0,Croissant
35957,1030,49.0,2023-01-02,17:00:00,X,49.0,3,7,39.0,Tea
33801,1033,79.91,2023-01-02,21:00:00,B,79.91,1,7,59.0,Coffee
36836,1033,33.98,2023-01-02,19:00:00,B,33.98,3,7,59.0,Tea
6328,1039,50.33,2023-01-02,08:00:00,A,50.33,10,7,59.0,RedBull
3092,1041,3.5,2023-01-02,06:00:00,,0.0,6,7,51.0,Latte
38260,1044,25.84,2023-01-02,21:00:00,A,25.84,4,7,25.0,Muffin
9312,1048,53.27,2023-01-02,15:00:00,B,53.27,10,7,21.0,RedBull
9341,1048,56.74,2023-01-02,08:00:00,A,56.74,10,7,21.0,RedBull
4772,1051,3.0,2023-01-02,14:00:00,,0.0,9,7,45.0,Hot Chocolate
39466,1052,3.0,2023-01-02,06:00:00,,0.0,5,7,31.0,Bagel
41219,1052,56.9,2023-01-02,16:00:00,X,56.9,6,7,31.0,Latte
43560,1054,2.5,2023-01-02,17:00:00,,0.0,8,7,34.0,Espresso
8420,1058,52.01,2023-01-02,17:00:00,X,52.01,10,7,44.0,RedBull
9811,1060,31.57,2023-01-02,09:00:00,B,31.57,10,7,53.0,RedBull
467,1062,2.5,2023-01-02,13:00:00,,0.0,1,7,34.0,Coffee
37736,1063,71.74,2023-01-02,10:00:00,A,71.74,4,7,28.0,Muffin
8613,1064,28.84,2023-01-02,12:00:00,A,28.84,10,7,26.0,RedBull
42838,1068,3.5,2023-01-02,10:00:00,,0.0,7,7,65.0,Cappuccino
35506,1072,3.0,2023-01-02,08:00:00,,0.0,2,7,36.0,Croissant
6101,1076,44.88,2023-01-02,11:00:00,A,44.88,10,7,47.0,RedBull
39486,1076,3.0,2023-01-02,14:00:00,,0.0,5,7,47.0,Bagel
2104,1085,3.5,2023-01-02,20:00:00,,0.0,4,7,28.0,Muffin
7671,1085,62.98,2023-01-02,10:00:00,X,62.98,10,7,28.0,RedBull
40593,1087,46.49,2023-01-02,12:00:00,A,46.49,6,7,53.0,Latte
9547,1091,69.9,2023-01-02,08:00:00,X,69.9,10,7,52.0,RedBull
40186,1091,66.03,2023-01-02,18:00:00,X,66.03,6,7,52.0,Latte
34593,1098,3.0,2023-01-02,12:00:00,,0.0,2,7,24.0,Croissant
5474,1101,38.17,2023-01-02,10:00:00,X,38.17,10,7,36.0,RedBull
795,1114,3.0,2023-01-02,15:00:00,,0.0,2,7,51.0,Croissant
7560,1115,63.7,2023-01-02,11:00:00,B,63.7,10,7,35.0,RedBull
42785,1115,61.63,2023-01-02,08:00:00,X,61.63,7,7,35.0,Cappuccino
40050,1118,3.0,2023-01-02,19:00:00,,0.0,5,7,33.0,Bagel
40904,1119,57.29,2023-01-02,14:00:00,A,57.29,6,7,44.0,Latte
9623,1120,69.02,2023-01-02,16:00:00,B,69.02,10,7,25.0,RedBull
36734,1121,49.15,2023-01-02,08:00:00,B,49.15,3,7,65.0,Tea
37127,1121,2.0,2023-01-02,22:00:00,,0.0,3,7,65.0,Tea
2477,1123,3.0,2023-01-02,14:00:00,,0.0,5,7,51.0,Bagel
42872,1128,59.77,2023-01-02,18:00:00,A,59.77,7,7,50.0,Cappuccino
1310,1130,2.0,2023-01-02,08:00:00,,0.0,3,7,31.0,Tea
9732,1131,50.1,2023-01-02,10:00:00,B,50.1,10,7,53.0,RedBull
7419,1138,53.12,2023-01-02,10:00:00,X,53.12,10,7,34.0,RedBull
38494,1141,3.5,2023-01-02,08:00:00,,0.0,4,7,34.0,Muffin
42433,1142,41.69,2023-01-02,06:00:00,X,41.69,7,7,23.0,Cappuccino
43399,1142,28.89,2023-01-02,18:00:00,A,28.89,8,7,23.0,Espresso
1360,1150,2.0,2023-01-02,13:00:00,,0.0,3,7,32.0,Tea
32530,1153,2.5,2023-01-02,22:00:00,,0.0,1,7,65.0,Coffee
8845,1159,29.25,2023-01-02,11:00:00,X,29.25,10,7,31.0,RedBull
9610,1163,32.13,2023-01-02,09:00:00,B,32.13,10,7,44.0,RedBull
3305,1168,3.5,2023-01-02,18:00:00,,0.0,6,7,42.0,Latte
9498,1168,51.91,2023-01-02,06:00:00,X,51.91,10,7,42.0,RedBull
35675,1168,2.0,2023-01-02,06:00:00,,0.0,3,7,42.0,Tea
4592,1172,3.0,2023-01-02,12:00:00,,0.0,9,7,61.0,Hot Chocolate
34347,1172,3.0,2023-01-02,22:00:00,,0.0,2,7,61.0,Croissant
38396,1175,3.5,2023-01-02,22:00:00,,0.0,4,7,21.0,Muffin
8308,1176,67.14,2023-01-02,07:00:00,A,67.14,10,7,37.0,RedBull
9848,1177,35.98,2023-01-02,09:00:00,A,35.98,10,7,63.0,RedBull
37344,1179,31.41,2023-01-02,12:00:00,B,31.41,4,7,45.0,Muffin
43895,1181,56.2,2023-01-02,22:00:00,B,56.2,8,7,56.0,Espresso
42926,1184,3.5,2023-01-02,12:00:00,,0.0,7,7,62.0,Cappuccino
3171,1186,3.5,2023-01-02,20:00:00,,0.0,6,7,47.0,Latte
9969,1186,52.06,2023-01-02,11:00:00,B,52.06,10,7,47.0,RedBull
2201,1191,3.0,2023-01-02,12:00:00,,0.0,5,7,36.0,Bagel
5028,1193,3.0,2023-01-02,15:00:00,,0.0,9,7,56.0,Hot Chocolate
6673,1193,50.82,2023-01-02,07:00:00,B,50.82,10,7,56.0,RedBull
39888,1199,78.41,2023-01-02,21:00:00,A,78.41,5,7,40.0,Bagel
37476,1202,3.5,2023-01-02,08:00:00,,0.0,4,7,48.0,Muffin
41507,1202,3.5,2023-01-02,11:00:00,,0.0,6,7,48.0,Latte
6373,1203,51.83,2023-01-02,12:00:00,X,51.83,10,7,40.0,RedBull
8276,1206,61.45,2023-01-02,14:00:00,X,61.45,10,7,36.0,RedBull
32537,1206,2.5,2023-01-02,06:00:00,,0.0,1,7,36.0,Coffee
37822,1206,40.43,2023-01-02,10:00:00,X,40.43,4,7,36.0,Muffin
9507,1209,65.55,2023-01-02,15:00:00,X,65.55,10,7,61.0,RedBull
4227,1211,2.5,2023-01-02,09:00:00,,0.0,8,7,35.0,Espresso
33502,1212,2.5,2023-01-02,06:00:00,,0.0,1,7,31.0,Coffee
38669,1215,79.37,2023-01-02,11:00:00,B,79.37,5,7,64.0,Bagel
3665,1218,3.5,2023-01-02,18:00:00,,0.0,7,7,18.0,Cappuccino
6545,1222,56.27,2023-01-02,06:00:00,A,56.27,10,7,22.0,RedBull
37277,1227,3.5,2023-01-02,15:00:00,,0.0,4,7,53.0,Muffin
42015,1240,3.5,2023-01-02,10:00:00,,0.0,7,7,59.0,Cappuccino
3788,1253,3.5,2023-01-02,20:00:00,,0.0,7,7,41.0,Cappuccino
4676,1253,3.0,2023-01-02,14:00:00,,0.0,9,7,41.0,Hot Chocolate
35264,1256,3.0,2023-01-02,11:00:00,,0.0,2,7,27.0,Croissant
36559,1257,2.0,2023-01-02,14:00:00,,0.0,3,7,47.0,Tea
9605,1262,30.69,2023-01-02,07:00:00,X,30.69,10,7,49.0,RedBull
562,1265,3.0,2023-01-02,09:00:00,,0.0,2,7,26.0,Croissant
43091,1265,2.5,2023-01-02,19:00:00,,0.0,8,7,26.0,Espresso
41675,1266,62.55,2023-01-02,10:00:00,X,62.55,7,7,33.0,Cappuccino
38415,1267,3.5,2023-01-02,11:00:00,,0.0,4,7,45.0,Muffin
6341,1270,49.58,2023-01-02,10:00:00,A,49.58,10,7,55.0,RedBull
8805,1274,37.01,2023-01-02,17:00:00,B,37.01,10,7,29.0,RedBull
6516,1276,46.43,2023-01-02,17:00:00,X,46.43,10,7,49.0,RedBull
39257,1285,3.0,2023-01-02,22:00:00,,0.0,5,7,36.0,Bagel
35792,1291,75.08,2023-01-02,06:00:00,A,75.08,3,7,42.0,Tea
34810,1294,68.77,2023-01-02,20:00:00,X,68.77,2,7,33.0,Croissant
37355,1297,3.5,2023-01-02,20:00:00,,0.0,4,7,50.0,Muffin
44475,1298,51.89,2023-01-02,14:00:00,X,51.89,8,7,50.0,Espresso
4751,1299,3.0,2023-01-02,17:00:00,,0.0,9,7,27.0,Hot Chocolate
5510,1301,62.63,2023-01-02,14:00:00,A,62.63,10,7,54.0,RedBull
5809,1303,69.85,2023-01-02,18:00:00,A,69.85,10,7,63.0,RedBull
44130,1307,2.5,2023-01-02,07:00:00,,0.0,8,7,53.0,Espresso
2436,1309,3.0,2023-01-02,11:00:00,,0.0,5,7,57.0,Bagel
7819,1309,48.55,2023-01-02,18:00:00,A,48.55,10,7,57.0,RedBull
8192,1309,59.72,2023-01-02,11:00:00,X,59.72,10,7,57.0,RedBull
3217,1311,3.5,2023-01-02,06:00:00,,0.0,6,7,21.0,Latte
39655,1312,3.0,2023-01-02,13:00:00,,0.0,5,7,20.0,Bagel
44307,1312,2.5,2023-01-02,11:00:00,,0.0,8,7,20.0,Espresso
34806,1324,3.0,2023-01-02,12:00:00,,0.0,2,7,45.0,Croissant
876,1325,3.0,2023-01-02,20:00:00,,0.0,2,7,29.0,Croissant
43212,1328,61.97,2023-01-02,09:00:00,X,61.97,8,7,36.0,Espresso
5024,1334,3.0,2023-01-02,07:00:00,,0.0,9,7,48.0,Hot Chocolate
7181,1334,63.03,2023-01-02,07:00:00,X,63.03,10,7,48.0,RedBull
36644,1335,37.33,2023-01-02,17:00:00,X,37.33,3,7,19.0,Tea
1492,1342,2.0,2023-01-02,17:00:00,,0.0,3,7,55.0,Tea
43363,1343,2.5,2023-01-02,14:00:00,,0.0,8,7,58.0,Espresso
35979,1344,27.76,2023-01-02,13:00:00,B,27.76,3,7,28.0,Tea
40163,1349,27.28,2023-01-02,07:00:00,X,27.28,6,7,18.0,Latte
2863,1362,3.5,2023-01-02,10:00:00,,0.0,6,7,22.0,Latte
906,1363,3.0,2023-01-02,10:00:00,,0.0,2,7,18.0,Croissant
40758,1364,3.5,2023-01-02,15:00:00,,0.0,6,7,39.0,Latte
9800,1368,54.64,2023-01-02,17:00:00,B,54.64,10,7,45.0,RedBull
8747,1377,47.63,2023-01-02,18:00:00,B,47.63,10,7,50.0,RedBull
9218,1377,64.31,2023-01-02,19:00:00,A,64.31,10,7,50.0,RedBull
2817,1379,3.5,2023-01-02,12:00:00,,0.0,6,7,30.0,Latte
4395,1379,2.5,2023-01-02,12:00:00,,0.0,8,7,30.0,Espresso
44036,1382,2.5,2023-01-02,07:00:00,,0.0,8,7,19.0,Espresso
33498,1387,48.36,2023-01-02,17:00:00,X,48.36,1,7,54.0,Coffee
40751,1388,58.01,2023-01-02,10:00:00,X,58.01,6,7,42.0,Latte
32715,1391,32.19,2023-01-02,20:00:00,A,32.19,1,7,50.0,Coffee
7532,1393,40.6,2023-01-02,19:00:00,B,40.6,10,7,28.0,RedBull
34099,1393,64.77,2023-01-02,11:00:00,X,64.77,2,7,28.0,Croissant
35556,1393,28.19,2023-01-02,07:00:00,A,28.19,2,7,28.0,Croissant
13,1406,2.5,2023-01-02,19:00:00,,0.0,1,7,45.0,Coffee
2695,1409,3.0,2023-01-02,17:00:00,,0.0,5,7,18.0,Bagel
33151,1409,40.21,2023-01-02,13:00:00,A,40.21,1,7,18.0,Coffee
33135,1414,27.84,2023-01-02,15:00:00,X,27.84,1,7,30.0,Coffee
35364,1414,22.78,2023-01-02,12:00:00,A,22.78,2,7,30.0,Croissant
35922,1414,70.21,2023-01-02,18:00:00,B,70.21,3,7,30.0,Tea
36015,1414,50.27,2023-01-02,06:00:00,X,50.27,3,7,30.0,Tea
43752,1414,31.83,2023-01-02,21:00:00,X,31.83,8,7,30.0,Espresso
8771,1423,73.41,2023-01-02,19:00:00,X,73.41,10,7,58.0,RedBull
40516,1424,63.51,2023-01-02,17:00:00,B,63.51,6,7,27.0,Latte
37125,1425,42.75,2023-01-02,08:00:00,B,42.75,3,7,47.0,Tea
9343,1426,49.05,2023-01-02,06:00:00,X,49.05,10,7,62.0,RedBull
38361,1432,3.5,2023-01-02,15:00:00,,0.0,4,7,57.0,Muffin
1770,1433,3.5,2023-01-02,06:00:00,,0.0,4,7,18.0,Muffin
8338,1435,46.83,2023-01-02,11:00:00,B,46.83,10,7,51.0,RedBull
9364,1436,50.12,2023-01-02,06:00:00,A,50.12,10,7,61.0,RedBull
3654,1437,3.5,2023-01-02,08:00:00,,0.0,7,7,28.0,Cappuccino
8894,1439,49.62,2023-01-02,18:00:00,X,49.62,10,7,51.0,RedBull
4032,1444,2.5,2023-01-02,06:00:00,,0.0,8,7,59.0,Espresso
40079,1444,28.16,2023-01-02,19:00:00,B,28.16,5,7,59.0,Bagel
1456,1446,2.0,2023-01-02,13:00:00,,0.0,3,7,33.0,Tea
7635,1448,71.28,2023-01-02,10:00:00,A,71.28,10,7,48.0,RedBull
42367,1450,74.16,2023-01-02,16:00:00,A,74.16,7,7,22.0,Cappuccino
4166,1453,2.5,2023-01-02,17:00:00,,0.0,8,7,56.0,Espresso
40162,1458,60.09,2023-01-02,11:00:00,B,60.09,6,7,24.0,Latte
33056,1464,2.5,2023-01-02,15:00:00,,0.0,1,7,49.0,Coffee
38311,1467,3.5,2023-01-02,18:00:00,,0.0,4,7,55.0,Muffin
40057,1467,3.0,2023-01-02,19:00:00,,0.0,5,7,55.0,Bagel
7755,1470,52.41,2023-01-02,20:00:00,A,52.41,10,7,26.0,RedBull
34923,1472,3.0,2023-01-02,12:00:00,,0.0,2,7,52.0,Croissant
41955,1477,3.5,2023-01-02,08:00:00,,0.0,7,7,54.0,Cappuccino
6086,1480,43.62,2023-01-02,19:00:00,A,43.62,10,7,24.0,RedBull
5167,1482,43.45,2023-01-02,13:00:00,B,43.45,10,7,59.0,RedBull
34924,1484,56.91,2023-01-02,19:00:00,A,56.91,2,7,46.0,Croissant
39707,1484,3.0,2023-01-02,10:00:00,,0.0,5,7,46.0,Bagel
1103,1490,3.0,2023-01-02,20:00:00,,0.0,2,7,36.0,Croissant
6466,1490,60.82,2023-01-02,10:00:00,B,60.82,10,7,36.0,RedBull
44210,1494,2.5,2023-01-02,19:00:00,,0.0,8,7,24.0,Espresso
41660,1495,3.5,2023-01-02,22:00:00,,0.0,7,7,61.0,Cappuccino
37094,1496,2.0,2023-01-02,21:00:00,,0.0,3,7,27.0,Tea
39573,1496,3.0,2023-01-02,16:00:00,,0.0,5,7,27.0,Bagel
17382,1504,70.33,2023-01-02,11:00:00,B,70.33,10,7,22.0,RedBull
17410,1507,53.06,2023-01-02,19:00:00,A,53.06,10,7,63.0,RedBull
10645,1514,3.0,2023-01-02,08:00:00,,0.0,2,7,42.0,Croissant
10597,1516,3.0,2023-01-02,16:00:00,,0.0,2,7,27.0,Croissant
14185,1517,2.5,2023-01-02,06:00:00,,0.0,8,7,49.0,Espresso
15632,1518,35.19,2023-01-02,08:00:00,B,35.19,10,7,43.0,RedBull
13346,1520,3.5,2023-01-02,13:00:00,,0.0,6,7,62.0,Latte
17682,1521,42.8,2023-01-02,08:00:00,B,42.8,10,7,21.0,RedBull
16351,1531,31.62,2023-01-02,06:00:00,X,31.62,10,7,27.0,RedBull
17859,1536,34.07,2023-01-02,11:00:00,B,34.07,10,7,40.0,RedBull
16406,1542,57.21,2023-01-02,15:00:00,B,57.21,10,7,47.0,RedBull
12725,1543,3.0,2023-01-02,11:00:00,,0.0,5,7,21.0,Bagel
15158,1546,81.27,2023-01-02,10:00:00,B,81.27,10,7,60.0,RedBull
17805,1549,57.46,2023-01-02,14:00:00,A,57.46,10,7,30.0,RedBull
10705,1565,3.0,2023-01-02,19:00:00,,0.0,2,7,41.0,Croissant
17149,1570,36.86,2023-01-02,09:00:00,A,36.86,10,7,29.0,RedBull
16281,1572,50.51,2023-01-02,19:00:00,X,50.51,10,7,34.0,RedBull
14955,1593,3.0,2023-01-02,09:00:00,,0.0,9,7,28.0,Hot Chocolate
18504,1606,33.19,2023-01-02,11:00:00,A,33.19,10,7,42.0,RedBull
14541,1616,3.0,2023-01-02,07:00:00,,0.0,9,7,27.0,Hot Chocolate
16432,1623,59.59,2023-01-02,12:00:00,A,59.59,10,7,27.0,RedBull
11573,1624,2.0,2023-01-02,13:00:00,,0.0,3,7,21.0,Tea
12659,1643,3.0,2023-01-02,14:00:00,,0.0,5,7,36.0,Bagel
17834,1651,37.21,2023-01-02,18:00:00,X,37.21,10,7,62.0,RedBull
14212,1653,2.5,2023-01-02,19:00:00,,0.0,8,7,55.0,Espresso
15584,1658,72.35,2023-01-02,17:00:00,A,72.35,10,7,35.0,RedBull
19668,1668,72.29,2023-01-02,19:00:00,X,72.29,10,7,51.0,RedBull
17104,1669,50.57,2023-01-02,10:00:00,A,50.57,10,7,59.0,RedBull
17064,1707,31.68,2023-01-02,16:00:00,B,31.68,10,7,28.0,RedBull
11824,1711,3.5,2023-01-02,10:00:00,,0.0,4,7,51.0,Muffin
10532,1714,3.0,2023-01-02,09:00:00,,0.0,2,7,59.0,Croissant
11056,1727,3.0,2023-01-02,08:00:00,,0.0,2,7,65.0,Croissant
11155,1731,2.0,2023-01-02,07:00:00,,0.0,3,7,31.0,Tea
11315,1731,2.0,2023-01-02,16:00:00,,0.0,3,7,31.0,Tea
13970,1734,2.5,2023-01-02,08:00:00,,0.0,8,7,53.0,Espresso
17089,1745,75.7,2023-01-02,11:00:00,A,75.7,10,7,46.0,RedBull
14630,1758,3.0,2023-01-02,15:00:00,,0.0,9,7,31.0,Hot Chocolate
16974,1762,40.72,2023-01-02,16:00:00,A,40.72,10,7,43.0,RedBull
13502,1796,3.5,2023-01-02,08:00:00,,0.0,7,7,47.0,Cappuccino
12783,1798,3.0,2023-01-02,08:00:00,,0.0,5,7,41.0,Bagel
18532,1802,43.78,2023-01-02,09:00:00,A,43.78,10,7,26.0,RedBull
17996,1807,65.35,2023-01-02,15:00:00,A,65.35,10,7,50.0,RedBull
17905,1808,50.22,2023-01-02,20:00:00,B,50.22,10,7,37.0,RedBull
11583,1813,2.0,2023-01-02,16:00:00,,0.0,3,7,56.0,Tea
15283,1816,28.48,2023-01-02,09:00:00,A,28.48,10,7,52.0,RedBull
18704,1823,52.25,2023-01-02,14:00:00,B,52.25,10,7,30.0,RedBull
13107,1832,3.5,2023-01-02,07:00:00,,0.0,6,7,30.0,Latte
19829,1857,50.0,2023-01-02,16:00:00,B,50.0,10,7,62.0,RedBull
11108,1858,3.0,2023-01-02,07:00:00,,0.0,2,7,58.0,Croissant
13321,1859,3.5,2023-01-02,12:00:00,,0.0,6,7,29.0,Latte
18792,1865,67.59,2023-01-02,17:00:00,B,67.59,10,7,25.0,RedBull
15114,1871,48.25,2023-01-02,09:00:00,X,48.25,10,7,54.0,RedBull
14331,1872,2.5,2023-01-02,12:00:00,,0.0,8,7,34.0,Espresso
14514,1891,2.5,2023-01-02,18:00:00,,0.0,8,7,44.0,Espresso
18776,1898,57.71,2023-01-02,07:00:00,B,57.71,10,7,40.0,RedBull
14940,1902,3.0,2023-01-02,06:00:00,,0.0,9,7,35.0,Hot Chocolate
16905,1902,45.82,2023-01-02,09:00:00,A,45.82,10,7,35.0,RedBull
19033,1908,47.73,2023-01-02,09:00:00,A,47.73,10,7,56.0,RedBull
11065,1909,3.0,2023-01-02,15:00:00,,0.0,2,7,35.0,Croissant
11664,1912,3.5,2023-01-02,11:00:00,,0.0,4,7,21.0,Muffin
16124,1912,25.67,2023-01-02,08:00:00,X,25.67,10,7,21.0,RedBull
10369,1915,2.5,2023-01-02,20:00:00,,0.0,1,7,29.0,Coffee
12808,1918,3.5,2023-01-02,14:00:00,,0.0,6,7,50.0,Latte
19079,1919,29.08,2023-01-02,15:00:00,B,29.08,10,7,61.0,RedBull
12053,1922,3.5,2023-01-02,18:00:00,,0.0,4,7,38.0,Muffin
11156,1929,2.0,2023-01-02,10:00:00,,0.0,3,7,21.0,Tea
12360,1930,3.0,2023-01-02,07:00:00,,0.0,5,7,35.0,Bagel
18852,1943,28.94,2023-01-02,18:00:00,A,28.94,10,7,55.0,RedBull
15251,1947,54.66,2023-01-02,10:00:00,B,54.66,10,7,59.0,RedBull
11842,1949,3.5,2023-01-02,20:00:00,,0.0,4,7,62.0,Muffin
16215,1963,27.31,2023-01-02,10:00:00,X,27.31,10,7,21.0,RedBull
17269,1965,51.3,2023-01-02,09:00:00,B,51.3,10,7,40.0,RedBull
14228,1967,2.5,2023-01-02,18:00:00,,0.0,8,7,45.0,Espresso
13667,1976,3.5,2023-01-02,09:00:00,,0.0,7,7,30.0,Cappuccino
18775,1977,46.92,2023-01-02,20:00:00,X,46.92,10,7,47.0,RedBull
10347,1986,2.5,2023-01-02,10:00:00,,0.0,1,7,31.0,Coffee
13368,1986,3.5,2023-01-02,07:00:00,,0.0,7,7,31.0,Cappuccino
13826,1995,3.5,2023-01-02,06:00:00,,0.0,7,7,,Cappuccino
18038,1995,36.88,2023-01-02,20:00:00,B,36.88,10,7,,RedBull
27366,2031,60.47,2023-01-02,19:00:00,B,60.47,10,7,58.0,RedBull
28460,2037,3.0,2023-01-02,18:30:00,,0.0,5,7,32.0,Bagel
28781,2038,2.5,2023-01-02,19:00:00,,0.0,8,7,37.0,Espresso
28899,2044,3.0,2023-01-02,19:00:00,,0.0,9,7,25.0,Hot Chocolate
22529,2046,2.5,2023-01-02,08:00:00,,0.0,8,7,64.0,Espresso
21991,2048,3.5,2023-01-02,08:00:00,,0.0,6,7,28.0,Latte
25472,2049,60.37,2023-01-02,08:00:00,A,60.37,10,7,58.0,RedBull
28483,2056,3.0,2023-01-02,18:30:00,,0.0,5,7,34.0,Bagel
27461,2060,53.64,2023-01-02,19:00:00,A,53.64,10,7,36.0,RedBull
22116,2068,3.5,2023-01-02,06:00:00,,0.0,7,7,27.0,Cappuccino
29116,2082,47.71,2023-01-02,18:30:00,B,47.71,10,7,62.0,RedBull
27541,2084,48.15,2023-01-02,20:00:00,X,48.15,10,7,37.0,RedBull
24764,2086,53.53,2023-01-02,07:00:00,B,53.53,10,7,38.0,RedBull
24765,2093,46.0,2023-01-02,07:00:00,A,46.0,10,7,38.0,RedBull
23456,2095,58.69,2023-01-02,08:00:00,A,58.69,10,7,27.0,RedBull
25555,2097,43.57,2023-01-02,08:00:00,A,43.57,10,7,44.0,RedBull
21625,2099,3.0,2023-01-02,06:00:00,,0.0,5,7,38.0,Bagel
26532,2120,3.0,2023-01-02,19:00:00,,0.0,5,7,56.0,Bagel
28350,2127,3.5,2023-01-02,19:00:00,,0.0,4,7,37.0,Muffin
23232,2142,60.8,2023-01-02,06:00:00,X,60.8,10,7,64.0,RedBull
29513,2144,77.3,2023-01-02,19:00:00,A,77.3,10,7,61.0,RedBull
28853,2152,3.0,2023-01-02,19:00:00,,0.0,9,7,41.0,Hot Chocolate
27432,2158,70.68,2023-01-02,20:00:00,B,70.68,10,7,,RedBull
22828,2162,3.0,2023-01-02,06:00:00,,0.0,9,7,,Hot Chocolate
20014,2167,2.5,2023-01-02,07:00:00,,0.0,1,7,,Coffee
21126,2167,3.5,2023-01-02,06:00:00,,0.0,4,7,,Muffin
26087,2173,2.5,2023-01-02,19:00:00,,0.0,1,7,,Coffee
27133,2190,78.66,2023-01-02,19:00:00,A,78.66,10,7,57.0,RedBull
20406,2202,3.0,2023-01-02,06:00:00,,0.0,2,7,31.0,Croissant
25339,2213,50.87,2023-01-02,08:00:00,A,50.87,10,7,61.0,RedBull
29939,2240,59.38,2023-01-02,18:00:00,A,59.38,10,7,,RedBull
27598,2245,38.51,2023-01-02,19:00:00,A,38.51,10,7,,RedBull
21241,2250,3.5,2023-01-02,07:00:00,,0.0,4,7,28.0,Muffin
20157,2267,2.5,2023-01-02,06:00:00,,0.0,1,7,40.0,Coffee
26042,2274,2.5,2023-01-02,19:00:00,,0.0,1,7,31.0,Coffee
20339,2279,2.5,2023-01-02,06:00:00,,0.0,1,7,36.0,Coffee
26297,2280,2.0,2023-01-02,20:00:00,,0.0,3,7,24.0,Tea
20854,2290,2.0,2023-01-02,06:00:00,,0.0,3,7,,Tea
23884,2294,36.0,2023-01-02,08:00:00,B,36.0,10,7,,RedBull
25790,2295,34.2,2023-01-02,08:00:00,A,34.2,10,7,,RedBull
22514,2304,2.5,2023-01-02,07:00:00,,0.0,8,7,,Espresso
29691,2308,44.64,2023-01-02,18:30:00,X,44.64,10,7,,RedBull
21624,2326,3.0,2023-01-02,06:00:00,,0.0,5,7,28.0,Bagel
25411,2327,65.64,2023-01-02,08:00:00,A,65.64,10,7,33.0,RedBull
21034,2330,2.0,2023-01-02,07:00:00,,0.0,3,7,39.0,Tea
26698,2331,3.5,2023-01-02,19:00:00,,0.0,7,7,56.0,Cappuccino
23758,2335,24.93,2023-01-02,06:00:00,X,24.93,10,7,64.0,RedBull
26076,2353,2.5,2023-01-02,20:00:00,,0.0,1,7,31.0,Coffee
26931,2354,3.0,2023-01-02,20:00:00,,0.0,9,7,24.0,Hot Chocolate
29277,2360,25.6,2023-01-02,18:00:00,X,25.6,10,7,29.0,RedBull
23875,2364,32.21,2023-01-02,07:00:00,X,32.21,10,7,61.0,RedBull
28479,2380,3.0,2023-01-02,18:30:00,,0.0,5,7,64.0,Bagel
